task,arm,demonstration,boundary,state,family,condition,target,observed,reliability,decision_stable,target_decision_match,compatibility,threshold,log_likelihood,log_likelihood_margin,threshold_pass,decision,target_probability
bimanual_handover_item,right,1,right:5->6,k5:t2,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,33.99936603530982,-4609.509847647068,-4643.509213682379,0,,
bimanual_handover_item,right,1,right:5->6,k5:t3,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,33.99936603530982,-4567.686255033453,-4601.685621068763,0,,
bimanual_handover_item,right,1,right:5->6,k5:t4,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,33.99936603530982,-4567.686255033453,-4601.685621068763,0,,
bimanual_handover_item,right,1,right:5->6,k5:t5,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,33.99936603530982,-4397.012963406214,-4431.012329441524,0,,
bimanual_handover_item,right,1,right:5->6,k5:t6,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,33.99936603530982,-4079.668001345982,-4113.667367381292,0,,
bimanual_handover_item,right,1,right:5->6,k5:t7,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,33.99936603530982,-3625.0287141078034,-3659.028080143113,0,,
bimanual_handover_item,right,1,right:5->6,k5:t8,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,33.99936603530982,-3060.5953908275746,-3094.5947568628844,0,,
bimanual_handover_item,right,1,right:5->6,k5:t9,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,33.99936603530982,-2461.3207087440755,-2495.3200747793853,0,,
bimanual_handover_item,right,1,right:5->6,k5:t10,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,33.99936603530982,-1894.958412959137,-1928.9577789944467,0,,
bimanual_handover_item,right,1,right:5->6,k5:t11,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,33.99936603530982,-1894.958412959137,-1928.9577789944467,0,,
bimanual_handover_item,right,1,right:5->6,k5:t12,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,33.99936603530982,-1392.8758186576515,-1426.8751846929613,0,,
bimanual_handover_item,right,1,right:5->6,k5:t13,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,33.99936603530982,-963.3382813742978,-997.3376474096076,0,,
bimanual_handover_item,right,1,right:5->6,k5:t14,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,1.664229217183795e-280,33.99936603530982,-608.994285724683,-642.9936517599928,0,,
bimanual_handover_item,right,1,right:5->6,k5:t15,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,6.577686332994451e-160,33.99936603530982,-331.3096303977713,-365.3089964330811,0,,
bimanual_handover_item,right,1,right:5->6,k5:t16,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,9.206473752265711e-76,33.99936603530982,-137.55616926544326,-171.5555353007531,0,,
bimanual_handover_item,right,1,right:5->6,k5:t17,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,9.742909629877447e-29,33.99936603530982,-29.277985024750045,-63.277351060059864,0,,
bimanual_handover_item,right,1,right:5->6,k5:t18,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,8.013437675154185e-08,33.99936603530982,18.88090581480086,-15.118460220508958,0,,
bimanual_handover_item,right,1,right:5->6,k5:t19,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.18088105681264335,33.99936603530982,33.510558533705414,-0.48880750160440556,0,,
bimanual_handover_item,right,1,right:5->6,k5:t20,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9256964274703876,33.99936603530982,35.14326608893357,1.143900053623753,1,,
bimanual_handover_item,right,1,right:5->6,k5:t21,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9256964274703876,33.99936603530982,35.14326608893357,1.143900053623753,1,,
bimanual_handover_item,right,2,right:0->1,k0:t1,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-103273.31254446333,-103297.73379297931,0,,
bimanual_handover_item,right,2,right:0->1,k0:t2,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-102479.9895898157,-102504.41083833168,0,,
bimanual_handover_item,right,2,right:0->1,k0:t3,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-101023.7373762819,-101048.15862479788,0,,
bimanual_handover_item,right,2,right:0->1,k0:t4,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-98862.0304282438,-98886.45167675978,0,,
bimanual_handover_item,right,2,right:0->1,k0:t5,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-95997.674277865,-96022.09552638097,0,,
bimanual_handover_item,right,2,right:0->1,k0:t6,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-92594.82792289271,-92619.2491714087,0,,
bimanual_handover_item,right,2,right:0->1,k0:t7,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-88988.54958815426,-89012.97083667024,0,,
bimanual_handover_item,right,2,right:0->1,k0:t8,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-85359.48698089916,-85383.90822941514,0,,
bimanual_handover_item,right,2,right:0->1,k0:t9,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-81774.34093906924,-81798.76218758522,0,,
bimanual_handover_item,right,2,right:0->1,k0:t10,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-78250.79246856052,-78275.2137170765,0,,
bimanual_handover_item,right,2,right:0->1,k0:t11,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-74800.16901214984,-74824.59026066582,0,,
bimanual_handover_item,right,2,right:0->1,k0:t12,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-71427.19349486627,-71451.61474338225,0,,
bimanual_handover_item,right,2,right:0->1,k0:t13,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-68134.68542026498,-68159.10666878097,0,,
bimanual_handover_item,right,2,right:0->1,k0:t14,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-64932.75382421857,-64957.17507273455,0,,
bimanual_handover_item,right,2,right:0->1,k0:t15,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-61818.71514313481,-61843.13639165079,0,,
bimanual_handover_item,right,2,right:0->1,k0:t16,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-58802.01263577723,-58826.43388429321,0,,
bimanual_handover_item,right,2,right:0->1,k0:t17,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-55877.61801796099,-55902.03926647697,0,,
bimanual_handover_item,right,2,right:0->1,k0:t18,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-53048.5440192968,-53072.96526781278,0,,
bimanual_handover_item,right,2,right:0->1,k0:t19,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-50320.5809084475,-50345.00215696348,0,,
bimanual_handover_item,right,2,right:0->1,k0:t20,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-47691.40215601818,-47715.82340453416,0,,
bimanual_handover_item,right,2,right:0->1,k0:t21,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-45155.376742543835,-45179.797991059815,0,,
bimanual_handover_item,right,2,right:0->1,k0:t22,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-42717.50148758264,-42741.92273609862,0,,
bimanual_handover_item,right,2,right:0->1,k0:t23,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-40375.50218528397,-40399.92343379995,0,,
bimanual_handover_item,right,2,right:0->1,k0:t24,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-38129.67163750084,-38154.09288601682,0,,
bimanual_handover_item,right,2,right:0->1,k0:t25,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-35979.94346435645,-36004.36471287243,0,,
bimanual_handover_item,right,2,right:0->1,k0:t26,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-33919.622840753254,-33944.044089269235,0,,
bimanual_handover_item,right,2,right:0->1,k0:t27,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-31951.821582921497,-31976.242831437477,0,,
bimanual_handover_item,right,2,right:0->1,k0:t28,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-30075.01348634498,-30099.43473486096,0,,
bimanual_handover_item,right,2,right:0->1,k0:t29,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-28283.280731447067,-28307.701979963047,0,,
bimanual_handover_item,right,2,right:0->1,k0:t30,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-26576.125105655497,-26600.546354171478,0,,
bimanual_handover_item,right,2,right:0->1,k0:t31,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-24945.16686600959,-24969.58811452557,0,,
bimanual_handover_item,right,2,right:0->1,k0:t32,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-23392.80300836334,-23417.22425687932,0,,
bimanual_handover_item,right,2,right:0->1,k0:t33,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-21921.310940080257,-21945.732188596237,0,,
bimanual_handover_item,right,2,right:0->1,k0:t34,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-20517.73330251164,-20542.15455102762,0,,
bimanual_handover_item,right,2,right:0->1,k0:t35,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-19184.789284971994,-19209.210533487974,0,,
bimanual_handover_item,right,2,right:0->1,k0:t36,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-17916.576369925446,-17940.997618441426,0,,
bimanual_handover_item,right,2,right:0->1,k0:t37,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-17916.576369925446,-17940.997618441426,0,,
bimanual_handover_item,right,2,right:0->1,k0:t38,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-16714.74695077728,-16739.16819929326,0,,
bimanual_handover_item,right,2,right:0->1,k0:t39,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-15572.070071450149,-15596.491319966128,0,,
bimanual_handover_item,right,2,right:0->1,k0:t40,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-14487.494443510948,-14511.915692026927,0,,
bimanual_handover_item,right,2,right:0->1,k0:t41,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-13455.444562755434,-13479.865811271413,0,,
bimanual_handover_item,right,2,right:0->1,k0:t42,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-12478.087283865192,-12502.50853238117,0,,
bimanual_handover_item,right,2,right:0->1,k0:t43,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-11550.751403175684,-11575.172651691662,0,,
bimanual_handover_item,right,2,right:0->1,k0:t44,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-10668.9794805932,-10693.400729109178,0,,
bimanual_handover_item,right,2,right:0->1,k0:t45,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-9832.469398880346,-9856.890647396325,0,,
bimanual_handover_item,right,2,right:0->1,k0:t46,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-9038.359727828618,-9062.780976344597,0,,
bimanual_handover_item,right,2,right:0->1,k0:t47,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-8287.519512052586,-8311.940760568565,0,,
bimanual_handover_item,right,2,right:0->1,k0:t48,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-7574.376091115018,-7598.797339630998,0,,
bimanual_handover_item,right,2,right:0->1,k0:t49,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-6898.733922708167,-6923.155171224146,0,,
bimanual_handover_item,right,2,right:0->1,k0:t50,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-6258.563115603631,-6282.98436411961,0,,
bimanual_handover_item,right,2,right:0->1,k0:t51,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-5654.389093949363,-5678.810342465343,0,,
bimanual_handover_item,right,2,right:0->1,k0:t52,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-5083.236341607311,-5107.657590123291,0,,
bimanual_handover_item,right,2,right:0->1,k0:t53,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-4544.810824303899,-4569.232072819878,0,,
bimanual_handover_item,right,2,right:0->1,k0:t54,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-4038.583855221819,-4063.005103737798,0,,
bimanual_handover_item,right,2,right:0->1,k0:t55,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-3562.524212733656,-3586.945461249635,0,,
bimanual_handover_item,right,2,right:0->1,k0:t56,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-3116.967004599945,-3141.3882531159243,0,,
bimanual_handover_item,right,2,right:0->1,k0:t57,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-2701.964816606389,-2726.386065122368,0,,
bimanual_handover_item,right,2,right:0->1,k0:t58,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-2316.0623888579994,-2340.4836373739786,0,,
bimanual_handover_item,right,2,right:0->1,k0:t59,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-1959.824540666999,-1984.2457891829783,0,,
bimanual_handover_item,right,2,right:0->1,k0:t60,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-1632.489709812044,-1656.9109583280235,0,,
bimanual_handover_item,right,2,right:0->1,k0:t61,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-1334.3471735697574,-1358.7684220857368,0,,
bimanual_handover_item,right,2,right:0->1,k0:t62,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-1064.9562497195657,-1089.377498235545,0,,
bimanual_handover_item,right,2,right:0->1,k0:t63,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,24.421248515979382,-824.9198958137832,-849.3411443297626,0,,
bimanual_handover_item,right,2,right:0->1,k0:t64,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,1.5850329662893576e-280,24.421248515979382,-614.1680087944633,-638.5892573104427,0,,
bimanual_handover_item,right,2,right:0->1,k0:t65,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,1.0662596221232952e-201,24.421248515979382,-432.6602099296199,-457.08145844559925,0,,
bimanual_handover_item,right,2,right:0->1,k0:t66,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,9.583358127509233e-136,24.421248515979382,-280.7962864624375,-305.21753497841684,0,,
bimanual_handover_item,right,2,right:0->1,k0:t67,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,1.0463563441287024e-82,24.421248515979382,-158.67138800493646,-183.09263652091585,0,,
bimanual_handover_item,right,2,right:0->1,k0:t68,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,6.876753849625053e-43,24.421248515979382,-66.98772332614573,-91.40897184212511,0,,
bimanual_handover_item,right,2,right:0->1,k0:t69,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,9.64277954474925e-18,24.421248515979382,-9.085024827680726,-33.50627334366011,0,,
bimanual_handover_item,right,2,right:0->1,k0:t70,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,1.9356306647564162e-05,24.421248515979382,19.24280939572902,-5.1784391202503635,0,,
bimanual_handover_item,right,2,right:0->1,k0:t71,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.2728159383240233,24.421248515979382,28.796345202898884,4.375096686919502,1,,
bimanual_handover_item,right,2,right:0->1,k0:t72,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.6537496323688973,24.421248515979382,29.670272461131603,5.249023945152221,1,,
bimanual_handover_item,right,2,right:0->1,k0:t73,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.6537496323688973,24.421248515979382,29.670272461131603,5.249023945152221,1,,
bimanual_handover_item,right,2,right:1->2,k1:t1,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.04857300916238456,35.92185092443105,32.904119777220885,-3.0177311472101636,0,,
bimanual_handover_item,right,2,right:1->2,k1:t1,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.12785238787751346,29.38831033179897,31.379701510099174,1.991391178300205,1,,
bimanual_handover_item,right,2,right:1->2,k1:t2,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.6421368580226015,35.92185092443105,35.485855804260574,-0.4359951201704746,0,,
bimanual_handover_item,right,2,right:1->2,k1:t2,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.33092069696072357,29.38831033179897,32.33070421376698,2.942393881968009,1,,
bimanual_handover_item,right,2,right:1->2,k1:t3,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.6791963088933403,35.92185092443105,35.54196460527745,-0.3798863191535986,0,,
bimanual_handover_item,right,2,right:1->2,k1:t3,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.4376615860329812,29.38831033179897,32.61027151597572,3.221961184176749,1,,
bimanual_handover_item,right,2,right:1->2,k1:t4,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.685048933882353,35.92185092443105,35.55054468538646,-0.3713062390445856,0,,
bimanual_handover_item,right,2,right:1->2,k1:t4,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.45169332929977446,29.38831033179897,32.64182901987399,3.253518688075019,1,,
bimanual_handover_item,right,2,right:1->2,k1:t5,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.685048933882353,35.92185092443105,35.55054468538646,-0.3713062390445856,0,,
bimanual_handover_item,right,2,right:1->2,k1:t5,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.45169332929977446,29.38831033179897,32.64182901987399,3.253518688075019,1,,
bimanual_handover_item,right,2,right:1->2,k1:t6,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9537314537741427,35.92185092443105,35.88143688025766,-0.040414044173388675,0,,
bimanual_handover_item,right,2,right:1->2,k1:t6,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.6240745819743453,29.38831033179897,32.96509553296215,3.576785201163183,1,,
bimanual_handover_item,right,2,right:1->2,k1:t7,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9958234219607802,35.92185092443105,35.924624741192495,0.0027738167614472786,1,,
bimanual_handover_item,right,2,right:1->2,k1:t7,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.6776792266671269,29.38831033179897,33.04749972392686,3.6591893921278924,1,,
bimanual_handover_item,right,2,right:1->2,k1:t8,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.998670342394358,35.92185092443105,35.92747952595759,0.005628601526538546,1,,
bimanual_handover_item,right,2,right:1->2,k1:t8,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8227385159694786,29.38831033179897,33.24146413026267,3.853153798463701,1,,
bimanual_handover_item,right,2,right:1->2,k1:t9,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9968345803303524,35.92185092443105,35.92563962629848,0.0037887018674283013,1,,
bimanual_handover_item,right,2,right:1->2,k1:t9,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8299004182521171,29.38831033179897,33.250131418854075,3.8618210870551053,1,,
bimanual_handover_item,right,2,right:1->2,k1:t10,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9968257084269161,35.92185092443105,35.9256307261741,0.0037798017430503705,1,,
bimanual_handover_item,right,2,right:1->2,k1:t10,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8285078675034852,29.38831033179897,33.24845203431895,3.8601417025199822,1,,
bimanual_handover_item,right,2,right:1->2,k1:t11,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9958232745563346,35.92185092443105,35.92462459316837,0.0027736687373192126,1,,
bimanual_handover_item,right,2,right:1->2,k1:t11,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8308533781801201,29.38831033179897,33.251279042083965,3.8629687102849957,1,,
bimanual_handover_item,right,2,right:1->2,k1:t12,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9957646403992382,35.92185092443105,35.92456571129306,0.002714786862014762,1,,
bimanual_handover_item,right,2,right:1->2,k1:t12,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8293446725108287,29.38831033179897,33.24946153836279,3.861151206563818,1,,
bimanual_handover_item,right,2,right:1->2,k1:t13,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9965469955698997,35.92185092443105,35.92535108640936,0.0035001619783088245,1,,
bimanual_handover_item,right,2,right:1->2,k1:t13,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8283798858190914,29.38831033179897,33.24829754933112,3.859987217532151,1,,
bimanual_handover_item,right,2,right:1->2,k1:t14,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9955494135531716,35.92185092443105,35.924349545429216,0.0024986209981676666,1,,
bimanual_handover_item,right,2,right:1->2,k1:t14,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8308741348488939,29.38831033179897,33.25130402293781,3.86299369113884,1,,
bimanual_handover_item,right,2,right:1->2,k1:t15,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9934131618775444,35.92185092443105,35.9222014360026,0.00035051157155407964,1,,
bimanual_handover_item,right,2,right:1->2,k1:t15,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8348593326417695,29.38831033179897,33.256088950088454,3.867778618289485,1,,
bimanual_handover_item,right,2,right:1->2,k1:t16,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9953598413523295,35.92185092443105,35.92415910742679,0.0023081829957405375,1,,
bimanual_handover_item,right,2,right:1->2,k1:t16,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8334464847353955,29.38831033179897,33.25439519868483,3.8660848668858634,1,,
bimanual_handover_item,right,2,right:1->2,k1:t17,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9972263085003648,35.92185092443105,35.92603252158869,0.0041815971576397715,1,,
bimanual_handover_item,right,2,right:1->2,k1:t17,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8278120036476829,29.38831033179897,33.2476117814738,3.859301449674831,1,,
bimanual_handover_item,right,2,right:1->2,k1:t18,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9938987403726582,35.92185092443105,35.92269011519648,0.0008391907654328179,1,,
bimanual_handover_item,right,2,right:1->2,k1:t18,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8300369719723458,29.38831033179897,33.25029594425009,3.8619856124511216,1,,
bimanual_handover_item,right,2,right:1->2,k1:t19,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9964179448337481,35.92185092443105,35.92522158000163,0.003370655570584802,1,,
bimanual_handover_item,right,2,right:1->2,k1:t19,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8219817273877276,29.38831033179897,33.24054386172623,3.852233529927261,1,,
bimanual_handover_item,right,2,right:1->2,k1:t20,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9965787284338822,35.92185092443105,35.92538292875158,0.003532004320533133,1,,
bimanual_handover_item,right,2,right:1->2,k1:t20,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8214381533251408,29.38831033179897,33.23988234597434,3.8515720141753675,1,,
bimanual_handover_item,right,2,right:1->2,k1:t21,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9958074121241828,35.92185092443105,35.92460866406269,0.002757739631640277,1,,
bimanual_handover_item,right,2,right:1->2,k1:t21,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.821048832365079,29.38831033179897,33.23940828248326,3.8510979506842915,1,,
bimanual_handover_item,right,2,right:1->2,k1:t22,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9965594973624902,35.92185092443105,35.925363631454026,0.003512707022977679,1,,
bimanual_handover_item,right,2,right:1->2,k1:t22,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8268520265472333,29.38831033179897,33.246451450985965,3.858141119186996,1,,
bimanual_handover_item,right,2,right:1->2,k1:t23,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9989835843649261,35.92185092443105,35.92779313611931,0.005942211688264365,1,,
bimanual_handover_item,right,2,right:1->2,k1:t23,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8217045830506645,29.38831033179897,33.24020664278741,3.851896310988444,1,,
bimanual_handover_item,right,2,right:1->2,k1:t24,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9975073371413435,35.92185092443105,35.926314292464546,0.004463368033498227,1,,
bimanual_handover_item,right,2,right:1->2,k1:t24,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.822963100048612,29.38831033179897,33.24173706245189,3.85342673065292,1,,
bimanual_handover_item,right,2,right:1->2,k1:t25,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.9977530322934804,35.92185092443105,35.926560571498754,0.0047096470677061575,1,,
bimanual_handover_item,right,2,right:1->2,k1:t25,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.8212435498291977,29.38831033179897,33.23964541224391,3.85133508044494,1,,
bimanual_handover_item,right,2,right:2->3,k2:t1,local_goal,m0:virtual_skill_2,final_support,1,1.0,,,0.999832995102705,35.92944201496586,35.93127409627568,0.0018320813098213762,1,,
bimanual_handover_item,right,2,right:2->3,k2:t2,local_goal,m0:virtual_skill_2,final_support,1,1.0,,,0.999832995102705,35.92944201496586,35.93127409627568,0.0018320813098213762,1,,
bimanual_handover_item,right,2,right:2->3,k2:t3,local_goal,m0:virtual_skill_2,final_support,1,1.0,,,0.9992014411813755,35.92944201496586,35.930642236652304,0.001200221686445957,1,,
bimanual_handover_item,right,2,right:2->3,k2:t4,local_goal,m0:virtual_skill_2,final_support,1,1.0,,,0.9992014411813755,35.92944201496586,35.930642236652304,0.001200221686445957,1,,
bimanual_handover_item,right,2,right:2->3,k2:t5,local_goal,m0:virtual_skill_2,final_support,1,1.0,,,0.9984950204633932,35.92944201496586,35.92993500062621,0.000492985660351053,1,,
bimanual_handover_item,right,2,right:2->3,k2:t6,local_goal,m0:virtual_skill_2,final_support,1,1.0,,,0.9992937692734624,35.92944201496586,35.93073463435588,0.0012926193900213434,1,,
bimanual_handover_item,right,2,right:2->3,k2:t7,local_goal,m0:virtual_skill_2,final_support,1,1.0,,,0.998068411557219,35.92944201496586,35.92950765699034,6.564202448089418e-05,1,,
bimanual_handover_item,right,2,right:2->3,k2:t8,local_goal,m0:virtual_skill_2,final_support,1,1.0,,,0.9987985491109767,35.92944201496586,35.93023894087613,0.0007969259102722503,1,,
bimanual_handover_item,right,2,right:2->3,k2:t9,local_goal,m0:virtual_skill_2,final_support,1,1.0,,,0.9990035565834993,35.92944201496586,35.93044417409486,0.0010021591290012566,1,,
