experiment,background,fault,task,method,episodes,successes,success_rate,wilson95_low,wilson95_high,fault_triggered,fault_trigger_rate,triggered_successes,conditional_recovery_rate,fault_effective,relation_restored,relation_restoration_rate,legal_reentries,mean_post_fault_recovery_cycles,git_commit,result_protocol_sha256,result_path,result_sha256
fault,smooth,time_stall,bimanual_put_bottle_in_fridge,progress_only,50,42,0.84,0.7148578393696501,0.916625793219666,50,1.0,42,0.84,50,0,,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/bimanual_put_bottle_in_fridge/progress_only_n50.json,c38c0c4f4ca86f23af5da3793937c3ee7380acbd8d21a3b49134f9505b93da8b
fault,smooth,time_stall,bimanual_put_bottle_in_fridge,progress_dynamic_roles,50,47,0.94,0.8378290831116182,0.979385029651026,50,1.0,47,0.94,50,0,,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/bimanual_put_bottle_in_fridge/progress_dynamic_roles_n50.json,2cd44e12b9dc2f0dc3bf0a46a2b82e0b48080420dbe862d1bc1092a45febe0d3
fault,smooth,time_stall,bimanual_put_bottle_in_fridge,full,50,44,0.88,0.7619518261679702,0.9438239984906772,50,1.0,44,0.88,50,0,,7,8.88,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/bimanual_put_bottle_in_fridge/full_n50.json,657abefad5c36f56925f323f5cde8cf9b22f73d641262ac7cf2d5c44dc5df5b0
fault,smooth,time_stall,place_cups,dynamac_v4,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/place_cups/dynamac_v4_n50.json,2a90196c779cadc2f215705320564621495ae4cdf90d4e8089f22de940e7bc90
fault,smooth,time_stall,place_cups,progress_only,50,28,0.56,0.42306028021656866,0.6883780078874284,50,1.0,28,0.56,50,0,,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/place_cups/progress_only_n50.json,e26be1fe29fe51724b8256a77713d5be4c5cff842036deb40592f5e56ff9cca1
fault,smooth,time_stall,place_cups,progress_dynamic_roles,50,29,0.58,0.44233441768578236,0.7062499664528801,50,1.0,29,0.58,50,0,,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/place_cups/progress_dynamic_roles_n50.json,18a1d342fb9eb4186255b8eb0e4e6d845e7dda7af830152ce436e6663dcbc725
fault,smooth,time_stall,place_cups,full,50,47,0.94,0.8378290831116182,0.979385029651026,50,1.0,47,0.94,50,0,,39,1.46,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/place_cups/full_n50.json,82a90a4e1a1799757a6d33cc903c61f7b0e80e60c1debfae57c64deaa7999ef5
fault,smooth,time_stall,open_microwave,dynamac_v4,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/open_microwave/dynamac_v4_n50.json,cd9ac5fe1d9fc3b7252d95260bad01503de82c5555fc6fa673d086cd822c0cfe
fault,smooth,time_stall,open_microwave,progress_only,50,50,1.0,0.9286524008666414,1.0,50,1.0,50,1.0,50,0,,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/open_microwave/progress_only_n50.json,541171253413011413cab2c297bfc1a29b135b1fd9a22161f4b76e1f6b303fde
fault,smooth,time_stall,open_microwave,progress_dynamic_roles,50,50,1.0,0.9286524008666414,1.0,50,1.0,50,1.0,50,0,,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/open_microwave/progress_dynamic_roles_n50.json,e1268360161699fe035053ac0d330bf9c4cc8dc6be6c21046b1b49874ba5cc6a
fault,smooth,time_stall,open_microwave,full,50,50,1.0,0.9286524008666414,1.0,50,1.0,50,1.0,50,0,,4,8.44,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/open_microwave/full_n50.json,c22977ec67f89bf5d8fe83cdf3eaca8184fabb5963f335e83f00478ef5b6521e
fault,smooth,time_stall,wipe_desk,dynamac_v4,50,33,0.66,0.5215382605023261,0.7756305077749991,50,1.0,33,0.66,50,0,,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/wipe_desk/dynamac_v4_n50.json,5ff3d6be5b24b41406ee3b876cee4c66f161f63ab52ebf3b4237486f0035ef13
fault,smooth,time_stall,wipe_desk,progress_only,50,34,0.68,0.5418970269185593,0.7924178373934315,50,1.0,34,0.68,50,0,,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/wipe_desk/progress_only_n50.json,f9410cf3644a40c9eae9638e755668cf3507fe278efcc4be90634c1828574c9d
fault,smooth,time_stall,wipe_desk,progress_dynamic_roles,50,34,0.68,0.5418970269185593,0.7924178373934315,50,1.0,34,0.68,50,0,,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/wipe_desk/progress_dynamic_roles_n50.json,4b0502e1ade582f6ce0be2f489fc60f0ab2189ccf17ad9be646eb87ca3ca69b7
fault,smooth,time_stall,wipe_desk,full,50,33,0.66,0.5215382605023261,0.7756305077749991,50,1.0,33,0.66,50,0,,5,0.02,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/wipe_desk/full_n50.json,7e81793ba4c3d29aa327ebbbcc56b7e9db14aa80695ee22ea5e5ad8903c79c8e
fault,smooth,time_stall,stack_wine,dynamac_v4,50,43,0.86,0.7381380628941446,0.9304916657298371,50,1.0,43,0.86,50,0,,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/stack_wine/dynamac_v4_n50.json,92dcd1eedb75faec53ef303e18ad8b24b07a3665d110f94c86756f4c8da0e430
fault,smooth,time_stall,stack_wine,progress_only,50,50,1.0,0.9286524008666414,1.0,50,1.0,50,1.0,50,0,,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/stack_wine/progress_only_n50.json,c41de0af21cf074d4cab95bad299519cbb116375f06d2d48f3f3b74bcff317da
fault,smooth,time_stall,stack_wine,progress_dynamic_roles,50,50,1.0,0.9286524008666414,1.0,50,1.0,50,1.0,50,0,,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/stack_wine/progress_dynamic_roles_n50.json,998c6f1dcb9e2e3d5a4e7c0a5eb58181cec893ef87d31bebd406cfc5ca17371c
fault,smooth,time_stall,stack_wine,full,50,50,1.0,0.9286524008666414,1.0,50,1.0,50,1.0,50,0,,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/time_stall/stack_wine/full_n50.json,c0fd0d3927ea6c5d89534d824cbaa4766a80b38839d531f4bb968d365ada3ed2
fault,smooth,grasp_failure,bimanual_handover_item,dynamac_v4,50,36,0.72,0.5833487630404345,0.8252582933408877,50,1.0,36,0.72,50,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_handover_item/dynamac_v4_n50.json,02d31ce98ab2e381a0b447363e0e01b41668439276a42aae7a307747d54cd900
fault,smooth,grasp_failure,bimanual_handover_item,progress_only,50,26,0.52,0.3851174489004462,0.6520286471342195,29,0.58,26,0.896551724137931,29,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_handover_item/progress_only_n50.json,5cd3b3a495ed9b777567626dc959cfe52046e9dfeadf676ce5748d9d4849ac43
fault,smooth,grasp_failure,bimanual_handover_item,progress_dynamic_roles,50,0,0.0,0.0,0.07134759913335868,0,0.0,0,,0,0,,0,,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_handover_item/progress_dynamic_roles_n50.json,98ac87bcabf0e8cbb8e9f9b35365277344a402aef7e3f7c144cbe2542906f3c5
fault,smooth,grasp_failure,bimanual_handover_item,full,50,38,0.76,0.6258731624205708,0.8570260860300828,46,0.92,38,0.8260869565217391,46,42,0.9130434782608695,42,69.6086956521739,45f48bc3e0e12d131ee9395ccddb76c6ba45685b,2f187c5f08e9dac3936170c0bd150f017de84a8b3512ed3a1d319b68368115a6,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_handover_item/full_n50.json,eea347b345fc0aba7a6f44195f8a37738ad24794ca24c0221636bd1878419141
fault,smooth,grasp_failure,bimanual_lift_tray,dynamac_v4,50,0,0.0,0.0,0.07134759913335868,48,0.96,0,0.0,48,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_lift_tray/dynamac_v4_n50.json,2f1f127eff8a081d7559af43585d072663ae79be380996666f988d34a27da98d
fault,smooth,grasp_failure,bimanual_lift_tray,progress_only,50,0,0.0,0.0,0.07134759913335868,43,0.86,0,0.0,43,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_lift_tray/progress_only_n50.json,4243ab187a084568ca32593c64f2eecbaefc919d46d0c14b060e0eeef86470b9
fault,smooth,grasp_failure,bimanual_lift_tray,progress_dynamic_roles,50,0,0.0,0.0,0.07134759913335868,49,0.98,0,0.0,49,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_lift_tray/progress_dynamic_roles_n50.json,ca4aa44842087463d32566bf9556a99d562df92ccd42151ce47c362584c757c1
fault,smooth,grasp_failure,bimanual_lift_tray,full,50,0,0.0,0.0,0.07134759913335868,48,0.96,0,0.0,48,0,0.0,1,117.70833333333333,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_lift_tray/full_n50.json,249d4f81e6cc81341c71f6b7769ceaf6f6191222a3f70629dd817a4d1e6de308
fault,smooth,grasp_failure,bimanual_sweep_to_dustpan,dynamac_v4,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_sweep_to_dustpan/dynamac_v4_n50.json,245b1b9d004c8f4a6861a900eaeb607b871c9e1f71c66a1b1c9a21b30ca6dc50
fault,smooth,grasp_failure,bimanual_sweep_to_dustpan,progress_only,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_sweep_to_dustpan/progress_only_n50.json,6a338b38bc4ac02c139d963071d3be0f760051b1cbf414badbcbb5842efdf8b7
fault,smooth,grasp_failure,bimanual_sweep_to_dustpan,progress_dynamic_roles,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_sweep_to_dustpan/progress_dynamic_roles_n50.json,6ee5fd6403b7f6098cab13aa52400a9560902685d818c6ceb090080429a3f9bc
fault,smooth,grasp_failure,bimanual_sweep_to_dustpan,full,50,49,0.98,0.8950455641036219,0.9964607407283539,50,1.0,49,0.98,50,50,1.0,50,42.7,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_sweep_to_dustpan/full_n50.json,303f4e9fc218305d2fcdad24d02d13556c4c3de5127ecae4d471fb6b6e7d83f4
fault,smooth,grasp_failure,bimanual_put_bottle_in_fridge,dynamac_v4,50,0,0.0,0.0,0.07134759913335868,47,0.94,0,0.0,47,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_put_bottle_in_fridge/dynamac_v4_n50.json,92cc9bee72cbda6f8013000c7101bfe05429bac55dc98f52355c9197bdf11410
fault,smooth,grasp_failure,bimanual_put_bottle_in_fridge,progress_only,50,0,0.0,0.0,0.07134759913335868,49,0.98,0,0.0,49,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_put_bottle_in_fridge/progress_only_n50.json,e3ea1a2072e5e15846d370f25b96381b10b0f114449e4ac41c52a5b63c1c8352
fault,smooth,grasp_failure,bimanual_put_bottle_in_fridge,progress_dynamic_roles,50,0,0.0,0.0,0.07134759913335868,45,0.9,0,0.0,45,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_put_bottle_in_fridge/progress_dynamic_roles_n50.json,920366641cf6f8bec4e508b511794f93e5e47c71849c21de92b093cbc380eddc
fault,smooth,grasp_failure,bimanual_put_bottle_in_fridge,full,50,46,0.92,0.8116175308165717,0.968450485911407,49,0.98,46,0.9387755102040817,49,47,0.9591836734693877,47,51.38775510204081,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/bimanual_put_bottle_in_fridge/full_n50.json,e35dfa26bf3921f7b39fc28f1e12a6214e5b645e612f8c9a958d557ffcd73582
fault,smooth,grasp_failure,place_cups,dynamac_v4,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/place_cups/dynamac_v4_n50.json,52f6c83b29778876e258e05e521bec2518b8278410d6d441136807c024313a04
fault,smooth,grasp_failure,place_cups,progress_only,50,0,0.0,0.0,0.07134759913335868,48,0.96,0,0.0,48,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/place_cups/progress_only_n50.json,d354c9e4a225f469c54423e5ebdfa28ef14083d7de6751555244abd16b17b5d9
fault,smooth,grasp_failure,place_cups,progress_dynamic_roles,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/place_cups/progress_dynamic_roles_n50.json,e44dbe18c00eb1da4992724c0dd1d69bf49630d5cdbe0f1f249269389f91b1d1
fault,smooth,grasp_failure,place_cups,full,50,48,0.96,0.8653990931249298,0.9889611156723801,50,1.0,48,0.96,50,50,1.0,49,42.74,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/place_cups/full_n50.json,ad5edd24350916cf8212d5c55f7cd8b9dbcbe553ed07d29e339f0c721c2e9a14
fault,smooth,grasp_failure,open_microwave,dynamac_v4,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/open_microwave/dynamac_v4_n50.json,800a84feb8dfeeb41d60f8604aba6b3452bf9630b8ae834a508ece5b9fcf86e8
fault,smooth,grasp_failure,open_microwave,progress_only,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/open_microwave/progress_only_n50.json,dd39baaed13245e414b737dfac2627779c71324540efe6b7792e50c79dbc3ac9
fault,smooth,grasp_failure,open_microwave,progress_dynamic_roles,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/open_microwave/progress_dynamic_roles_n50.json,01328eef3f8d2f0739c672ad8efe1c3897f6b51f9bee8e76bcaa72a838ab529f
fault,smooth,grasp_failure,open_microwave,full,50,47,0.94,0.8378290831116182,0.979385029651026,50,1.0,47,0.94,50,0,0.0,50,59.26,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/open_microwave/full_n50.json,11657e079ab613c17decd80a44d0418832dfe5890d015987090b611db1cde721
fault,smooth,grasp_failure,wipe_desk,dynamac_v4,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/wipe_desk/dynamac_v4_n50.json,a53786c21e8ca109e58a37c1f4fcb9c632b2394b15c496822ef09ed6008fd4e4
fault,smooth,grasp_failure,wipe_desk,progress_only,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/wipe_desk/progress_only_n50.json,f7273061a914b5240958c3bc686ba7e1cb9fbf6a64145a316ef3cc3254635551
fault,smooth,grasp_failure,wipe_desk,progress_dynamic_roles,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/wipe_desk/progress_dynamic_roles_n50.json,356835df67f54c1064a35f1fe4c298eef43dbe952695e92b20c8559d1aa2e945
fault,smooth,grasp_failure,wipe_desk,full,50,35,0.7,0.562496495355466,0.8089644649911906,50,1.0,35,0.7,50,50,1.0,50,42.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/wipe_desk/full_n50.json,f635ce66be88c44a6c04b4cd655736e722ae3943718c7bb04d8bfebfcec67a88
fault,smooth,grasp_failure,stack_wine,dynamac_v4,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/stack_wine/dynamac_v4_n50.json,d403e5f538ea6a5127991b5522e725556fd4c18982fdeb3b2317c1e97e377cf8
fault,smooth,grasp_failure,stack_wine,progress_only,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/stack_wine/progress_only_n50.json,1d91e91159d23e097a032821c23a6d25840785976a1925e71c5f09af9af085b3
fault,smooth,grasp_failure,stack_wine,progress_dynamic_roles,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/stack_wine/progress_dynamic_roles_n50.json,c72024e8b480d5b7d5b67822ee026c8d82570bc200d01dd3da90d34458d8aa65
fault,smooth,grasp_failure,stack_wine,full,50,50,1.0,0.9286524008666414,1.0,50,1.0,50,1.0,50,50,1.0,50,44.26,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/grasp_failure/stack_wine/full_n50.json,22ec23c50182350010be0fd847b5ecd4aaed56d330c6e17a9605876ed14792a5
fault,smooth,relation_mismatch,bimanual_handover_item,dynamac_v4,50,4,0.08,0.03154951408859297,0.18838246918342832,47,0.94,1,0.02127659574468085,47,1,0.02127659574468085,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_handover_item/dynamac_v4_n50.json,77746f8968c5a9c02c654dc9a79e720572d193ba3c7a56bd916efae1a286af0d
fault,smooth,relation_mismatch,bimanual_handover_item,progress_only,50,7,0.14,0.06950833427016292,0.26186193710585537,34,0.68,7,0.20588235294117646,34,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_handover_item/progress_only_n50.json,035e0ab35d390e404ddbb88a938d70e8330b1d0c2e584bd3739a0258362ce7d4
